"","lon","lat","LINE"
"519","-74.0747211792282","40.63631038846453","@"
"520","-73.80978399821085","40.70556533203404","F"
"521","-73.86254800053098","40.75005833512075","7"
"522","-73.89389199781535","40.66491533343512","3-4"
"523","-73.94977600173388","40.650931332968476","2-5"
"524","-73.94927499880818","40.71420733425892","G-L"
"525","-73.95408700003344","40.730101333488065","G"
"526","-73.9769970377028","40.62847604552346","F"
"527","-73.99315800106413","40.69757933308848","2-3"
"528","-74.00658000170236","40.63218633191453","N"
"529","-73.9191940005868","40.70448133467956","L"
"530","-73.98316500059238","40.766662332625025","1-2-A-C-B-D"
"531","-73.97050299898277","40.75831733192591","4-6-6 Express-E-M"
"532","-73.84439445425849","40.721278312214814","E-F-M-R"
"533","-73.79992999923785","40.70235833370197","E-J-Z"
"534","-73.86948899694767","40.74900633334262","7-7 Express"
"535","-74.07326996710215","40.644263529696424","@"
"536","-73.96048399944962","40.577975333108924","B-Q"
"537","-74.01841199984315","40.640590333445076","N-R"
"538","-73.91858400115018","40.698690331983364","M"
"539","-74.00837499845683","40.70937633401403","2-3-4-5-A-C-J-Z"
"540","-74.25283251834045","40.512114043239755","@"
"541","-73.9874326178703","40.69303973508592","A-C-F"
"542","-73.78319199917817","40.71264633504773","F"
"543","-73.9112954589298","40.69981445692808","L-M"
"544","-73.9610483820012","40.62499993983951","B-Q"
"545","-74.00031000052581","40.71790533478803","4-6-6 Express-J-Z-N-Q-R"
"546","-73.99127100062776","40.75104633433594","1-2-3"
"547","-73.94911499944708","40.64501033468434","2-5"
"548","-73.95160605793193","40.68968470054134","G"
"549","-73.8961980007589","40.74652133432762","7"
"550","-73.97719700095637","40.75172133361591","4-5-6-6 Express-7-7 Express-S"
"551","-73.972240619546","40.67732312082192","B-Q"
"552","-73.97540900157077","40.75134533337079","4-5-6-6 Express-7-7 Express-S"
"553","-73.98252764146366","40.763409064683","B-D-E"
"554","-73.96228475951067","40.66248281788015","B-Q-S"
"555","-73.89618000153308","40.816118332373165","6"
"556","-73.95561100089436","40.77972533285194","4-5-6-6 Express"
"557","-73.87284699944519","40.68358633323693","J-Z"
"558","-73.92116800075061","40.867965332125884","A"
"559","-73.86737744464142","40.85641511143711","2-5"
"560","-73.84507999728919","40.6801223334983","A-S"
"561","-73.9503499980701","40.65614933330515","2-5"
"562","-73.94864900075727","40.64074533444978","2-5"
"563","-73.76159667166301","40.599541299768994","A"
"564","-73.97949100103148","40.665677332876015","F"
"565","-73.86620399824056","40.69135233221147","J-Z"
"566","-73.9046593256975","40.69609050548213","L"
"567","-73.9497489785255","40.68054202712837","A-C"
"568","-73.89025400151733","40.74637633345293","7-E-F-M-R"
"569","-73.91895100201356","40.8076073345361","6"
"570","-73.99494800092094","40.636393331545776","D"
"571","-73.9989360003478","40.618768334628484","D"
"572","-73.95794666386148","40.70871520466576","J-M-Z"
"573","-74.00191899881433","40.74093833261847","A-C-E-L"
"574","-73.96462888538127","40.68324343549189","A-C"
"575","-73.89038600125902","40.67250133276612","A-C"
"576","-73.93847099895672","40.748705334056005","E-M-R"
"577","-73.9136679987889","40.67827933489621","A-C"
"578","-73.89173000024194","40.67775633378299","J-Z"
"579","-73.97738200011247","40.75164733324878","4-5-6-6 Express-7-7 Express-S"
"580","-73.9878905453964","40.71883643398933","F-J-M-Z"
"581","-73.98793491402157","40.750879655203","B-D-F-M-N-Q-R"
"582","-73.9773402282988","40.63041836263885","F"
"583","-73.97608700109079","40.75170133258575","4-5-6-6 Express-7-7 Express-S"
"584","-73.97406799983081","40.75955633321037","E-M"
"585","-74.0066639981552","40.709200333605786","2-3-4-5-A-C-J-Z"
"586","-73.96351254183406","40.64940044181399","B-Q"
"587","-73.91138160414198","40.74433028093164","7"
"588","-73.96147689037281","40.62993006773505","B-Q"
"589","-73.99917800078191","40.61919733357021","D"
"590","-73.88571000042222","40.67969833289972","J"
"591","-73.83825706369385","40.71857406952072","E-F"
"592","-73.94925085958684","40.65051870059541","2-5"
"593","-73.95757699758609","40.717856333905885","L"
"594","-73.95085799853584","40.72366133309165","G"
"595","-73.94057800035323","40.712130334662945","L"
"596","-73.97839599921824","40.75221833461827","4-5-6-6 Express-7-7 Express-S"
"597","-73.98637836775382","40.762311923632964","A-C-E"
"598","-73.98798744165815","40.750623091893644","B-D-F-M-N-Q-R"
"599","-73.98687499839882","40.755747332603825","1-2-3-7-7 Express-S-A-C-E-N-Q-R"
"600","-73.99972781604956","40.7330668675019","A-C-E-B-D-F-M"
"601","-73.8073850000893","40.70054133354553","E-J-Z"
"602","-73.95005856270492","40.70558219745896","G"
"603","-73.91130160433866","40.74462428113708","7"
"604","-73.88400200050775","40.74745733382506","7"
"605","-73.99081999920062","40.75007733143072","1-2-3"
"606","-73.9804247905855","40.60533892568755","N"
"607","-73.95786899948934","40.70823133485218","J-M-Z"
"608","-73.97327999944173","40.68607833348161","A-C"
"609","-73.98751302340989","40.692399883169706","A-C-F"
"610","-73.85263391596403","40.67963411234011","A-S"
"611","-73.95437099980298","40.707074332348185","J-M"
"612","-73.78246100116253","40.712827334058225","F"
"613","-73.94972099986038","40.650663332732016","2-5"
"614","-73.85039198723305","40.67973993397663","A-S"
"615","-73.8244029993191","40.68602833335291","A-S"
"616","-73.89419699964245","40.66460033199698","3-4"
"617","-73.88335199766456","40.66647233299098","3-4"
"618","-73.98703999940777","40.73967433213274","4-6-6 Express"
"619","-73.86964799787232","40.74928233396145","7-7 Express"
"620","-73.89071276296231","40.74680016874329","7-E-F-M-R"
"621","-73.83005548760832","40.71363928846928","E-F"
"622","-73.91262199952348","40.755795331901204","E-M-R"
"623","-73.8691700000405","40.74905733409315","7-7 Express"
"624","-73.98767191771799","40.74959568318319","B-D-F-M-N-Q-R"
"625","-73.97496600132918","40.68094333446013","2-3-4"
"626","-73.9838759989991","40.76060533401482","N-Q-R"
"627","-73.91064750558407","40.69946850977898","L-M"
"628","-73.94109549522655","40.67976973746395","A-C"
"629","-73.98257600173673","40.74582133324491","4-6-6 Express"
"630","-73.95839699972939","40.81514933403753","1"
"631","-74.00681399932654","40.70904633336788","2-3-4-5-A-C-J-Z"
"632","-73.9645369989862","40.64425733321383","B-Q"
"633","-73.90993799836245","40.68238833420657","J-Z"
"634","-73.91072300016843","40.678420333711","A-C"
"635","-73.92108399848057","40.756614331856866","E-M-R"
"636","-73.972769000658","40.68579233243041","A-C"
"637","-73.94738940927256","40.63276214063685","2-5"
"638","-73.94781900155724","40.63326933523012","2-5"
"639","-73.94749899876723","40.63246533340782","2-5"
"640","-73.94857999762507","40.639881332624995","2-5"
"641","-73.94972900147569","40.65105033390742","2-5"
"642","-73.95104899998172","40.66327933394842","2-5"
"643","-73.95083400072066","40.668170332564735","2-5"
"644","-73.95067000101196","40.66981633284575","3-4"
"645","-73.94234699920897","40.66937133331964","3-4"
"646","-73.94207299834666","40.66935933265661","3-4"
"647","-73.93378900106408","40.66881333251768","3-4"
"648","-73.9313560003309","40.66870433303468","3-4"
"649","-73.93137199986847","40.6689133334026","3-4"
"650","-73.93118704262383","40.66890321280809","3-4"
"651","-73.9279029458893","40.69299540765309","J"
"652","-73.92814326380166","40.69280291851368","J"
"653","-73.95025995937118","40.69968456491138","G"
"654","-73.95430100044805","40.70727133426146","J-M"
"655","-73.95243099996533","40.70641833230997","J-M"
"656","-73.9517500008814","40.713768333482406","G-L"
"657","-73.95171900019918","40.71392933371935","G-L"
"658","-73.94826800098589","40.70419533320091","J-M"
"659","-73.94812699958229","40.704397333681385","J-M"
"660","-73.94654699826157","40.70351533275654","J-M"
"661","-73.94168099923095","40.70084433238409","J-M"
"662","-73.95438500013982","40.73007833317049","G"
"663","-73.95164800116704","40.72555633329307","G"
"664","-73.94449799771087","40.714425334474996","L"
"665","-73.94456099908396","40.714616334149724","L"
"666","-73.9400500007982","40.7077403330804","L"
"667","-73.94075899707055","40.71182633302375","L"
"668","-73.94043000108499","40.71190433372753","L"
"669","-73.92636399890755","40.698063332506344","M"
"670","-73.93167600027209","40.7063063336517","L"
"671","-73.93173899831964","40.70646033344432","L"
"672","-73.92309299735516","40.664915332412825","3-4"
"673","-73.9155489997896","40.66140733265271","3-4"
"674","-73.91531399894956","40.66152633181361","3-4"
"675","-73.90877300100111","40.662438332268465","3-4"
"676","-73.9028120003089","40.66331533432275","3-4"
"677","-73.90247499902411","40.66339833443063","3-4"
"678","-73.9218702669548","40.6791638588344","A-C"
"679","-73.92144199892608","40.67898433374533","A-C"
"680","-73.910970998439","40.67846033435985","A-C"
"681","-73.92142400035645","40.68930033373271","J-Z"
"682","-73.91746700040021","40.68674233192847","J"
"683","-73.9230969998101","40.68995733221047","J-Z"
"684","-73.91587267168624","40.68587485400629","J"
"685","-73.9097100006585","40.68266833381937","J-Z"
"686","-73.90267063642928","40.6756575986587","L"
"687","-73.90263499824577","40.67539433452073","L"
"688","-73.89917999910512","40.67683433434105","J"
"689","-73.89629400139894","40.67428533228811","A-C"
"690","-73.89633100094701","40.67456533297189","A-C"
"691","-73.88862600099708","40.665708334878964","3-4"
"692","-73.8904599976744","40.672878332993186","A-C"
"693","-73.89025000073877","40.672867332287005","A-C"
"694","-73.88086800149132","40.6739613318839","A-C"
"695","-73.88093500010113","40.67426433459513","A-C"
"696","-73.88074699927924","40.67429333239832","A-C"
"697","-73.87900900077503","40.68180633462614","J-Z"
"698","-73.87178199877187","40.67526233344681","A-C-S"
"699","-73.87175799962793","40.6755303345872","A-C-S"
"700","-73.87276999821525","40.68340733274574","J-Z"
"701","-73.91870899934953","40.69891033479914","M"
"702","-73.91945199898278","40.70432633395424","L"
"703","-73.9190449986157","40.70439133242862","L"
"704","-73.91773199850307","40.7032593328845","L"
"705","-73.91774699928287","40.70355033259118","L"
"706","-73.92391099985265","40.70711133330767","L"
"707","-73.922298999122","40.70604933284561","L"
"708","-73.92206399914858","40.70630533281663","L"
"709","-73.90220899839154","40.70450033346103","M"
"710","-73.90381712839364","40.67842957073362","A-C-J-Z-L"
"711","-73.9050592498913","40.68225204311525","L"
"712","-73.88106400034353","40.74171133215067","E-M-R"
"713","-73.82868057346583","40.76001463271884","7-7 Express"
"714","-73.84537621006811","40.75488107639859","7-7 Express"
"715","-73.84620114695694","40.754720942372614","7-7 Express"
"716","-73.88143286863037","40.741881561104805","E-M-R"
"717","-73.86199032607807","40.72972232717578","E-M-R"
"718","-73.8596722485086","40.72895812599441","E-M-R"
"719","-73.86260198530233","40.73003657549859","E-M-R"
"720","-73.84332306099625","40.69512324836428","J-Z"
"721","-73.80248464369326","40.70165788065224","E-J-Z"
"722","-73.79984883939649","40.70286887123531","E-J-Z"
"723","-73.95822816199025","40.708209083960405","J-M-Z"
"724","-73.904337529098","40.69614218062406","L"
"725","-73.90546886549399","40.69583888498231","L"
"726","-73.97461919685482","40.68651161057217","A-C"
"727","-73.96673679392072","40.68326813620067","A-C"
"728","-73.94048392742192","40.68010640750195","A-C"
"729","-73.92985242101199","40.67904588781045","A-C"
"730","-73.93230739428823","40.679641094119006","A-C"
"731","-73.96557301345956","40.6879882002744","G"
"732","-73.96763330748804","40.68812196002281","G"
"733","-73.960197977037","40.689014780772226","G"
"734","-73.95500775212935","40.689575112598966","G"
"735","-73.95522175043153","40.68930147174215","G"
"736","-73.95040876782716","40.705256839647284","G"
"737","-73.9500685266045","40.70525669255853","G"
"738","-73.97858263897811","40.5926720059376","N"
"739","-73.96165108237794","40.65523733533393","B-Q"
"740","-73.96185456214664","40.629570716955534","B-Q"
"741","-73.94727231801674","40.63265183448837","2-5"
"742","-73.97585101960016","40.64990374806003","F"
"743","-73.97674728962653","40.63063505195174","F"
"744","-74.03079527221168","40.61596397641503","R"
"745","-73.92968081705432","40.81316833440726","4-5"
"746","-74.25114200631394","40.51339533310707","@"
"747","-74.24548477479975","40.5155323329509","@"
"748","-73.89135300037823","40.747019333704884","7-E-F-M-R"
"749","-73.8840439977857","40.74777933210756","7"
"750","-73.87645999897772","40.74830933386321","7"
"751","-73.87641000051764","40.74857533483444","7"
"752","-73.87023699845378","40.73311133230562","E-M-R"
"753","-73.8693529985634","40.74931933329799","7-7 Express"
"754","-73.86255499810636","40.74976833233207","7"
"755","-73.85206224970324","40.726072344881274","E-M-R"
"756","-73.85155899269661","40.72624043038656","E-M-R"
"757","-73.85318400005346","40.72706233367033","E-M-R"
"758","-73.84402099834796","40.72111433355471","E-F-M-R"
"759","-73.84440619811696","40.72192933634478","E-F-M-R"
"760","-73.83167800015762","40.7138123327575","E-F"
"761","-73.82992799935452","40.71409433255614","E-F"
"762","-73.8366581441483","40.717903478924285","E-F"
"763","-73.83199499777537","40.714695334485114","E-F"
"764","-73.83158899916633","40.71500333284822","E-F"
"765","-73.83030099905999","40.759414332548936","7-7 Express"
"766","-73.83036799870715","40.75960833442686","7-7 Express"
"767","-73.82993199812674","40.759522333341764","7-7 Express"
"768","-73.82917099806726","40.75989833231933","7-7 Express"
"769","-73.82899799917898","40.7599433343853","7-7 Express"
"770","-73.81971834463326","40.709282664119115","E-F"
"771","-73.81962899769286","40.709703332365265","E-F"
"772","-73.81198800062538","40.70492833186964","F"
"773","-73.80794299873637","40.70041033287147","E-J-Z"
"774","-73.80767199907717","40.70084833310922","E-J-Z"
"775","-73.80964099816511","40.705902334991706","F"
"776","-73.8018259982982","40.70220633344671","E-J-Z"
"777","-73.80429499875238","40.707137333168106","F"
"778","-73.8044599992001","40.707380332645","F"
"779","-73.80293699773799","40.70776133392093","F"
"780","-73.79975099911046","40.70263733363399","E-J-Z"
"781","-73.794700998238","40.709815333783","F"
"782","-73.79302300042811","40.7105133347703","F"
"783","-73.79285700048258","40.710582333308665","F"
"784","-73.78508899992178","40.712500332185655","F"
"785","-73.78497999907064","40.71223433323766","F"
"786","-73.78442000058078","40.712653334223404","F"
"787","-73.78426600001661","40.71269933325781","F"
"788","-73.78362199853544","40.7125633320897","F"
"789","-73.78317899831369","40.71294033309191","F"
"790","-73.78221499939062","40.71320033344571","F"
"791","-73.83748899763063","40.580495334474335","A-S"
"792","-73.82754600119924","40.583398334397216","A-S"
"793","-73.82712399903613","40.583197331918264","A-S"
"794","-73.82641199886972","40.58369533286892","A-S"
"795","-73.82017999790078","40.585328333667825","A-S"
"796","-73.81420399851943","40.58800933278933","A-S"
"797","-73.81381300010352","40.588132334079","A-S"
"798","-73.79777999805533","40.59067433130926","A"
"799","-73.796149998268","40.59088133308121","A"
"800","-73.7895850004663","40.59222333390649","A"
"801","-73.78944299956615","40.59250733415191","A"
"802","-73.78906899784194","40.592506333749384","A"
"803","-73.7873489990345","40.592218333773545","A"
"804","-73.77561899834765","40.592885331808475","A"
"805","-73.77566099970804","40.59313733289074","A"
"806","-73.76828799763109","40.59552933283478","A"
"807","-73.76801199669673","40.59566033196725","A"
"808","-73.89917999910512","40.67683433434105","J"
"809","-73.97475740812716","40.68731736795085","G"
"810","-73.97470890760559","40.68708062434673","G"
"811","-73.865490998016","40.67673533215362","A-S"
"812","-73.86006300002602","40.67917033324218","A-S"
"813","-73.87357899946775","40.689615332160734","J"
"814","-73.85907899830306","40.692648333514484","J"
"815","-73.83043799789783","40.660217331617346","A"
"816","-73.8576870005854","40.679297334305005","A-S"
"817","-73.89933376076746","40.65901427590346","L"
"818","-73.9019212345547","40.668610943326776","L"
"819","-73.97671091047854","40.68712543542297","G"
"820","-73.85270699831446","40.67989433397688","A-S"
"821","-73.84507200014362","40.68037433490203","A-S"
"822","-73.85894700082545","40.69239533441307","J"
"823","-73.83475600101244","40.66940933377363","A"
"824","-73.83881000146654","40.6815533347072","A-S"
"825","-73.836838999592","40.681876334569566","A-S"
"826","-73.83702699896985","40.6967963339988","J"
"827","-73.83104699984148","40.68462033336924","A-S"
"828","-73.83112800098525","40.684896332485046","A-S"
"829","-73.82931299969741","40.70023933288195","J-Z"
"830","-73.83713367180694","40.697030010077086","J"
"831","-73.82723799704063","40.700612334142","J-Z"
"832","-74.03137299832682","40.61603433455997","R"
"833","-74.0306469993565","40.6175953344302","R"
"834","-74.02855400087357","40.62262333329445","R"
"835","-74.02820299926896","40.62346933431497","R"
"836","-74.02573500003717","40.629539333052115","R"
"837","-74.00189800178373","40.60768933427836","D"
"838","-73.99844399855094","40.60457933508547","D"
"839","-74.00028498510575","40.61401856501988","D"
"840","-73.99802200063998","40.60463933259841","D"
"841","-73.99403599938897","40.60192233205816","D"
"842","-73.99387199841912","40.602119333602346","D"
"843","-73.99358300062532","40.60194633257769","D"
"844","-74.00413999884961","40.63056033165652","N"
"845","-73.99686800036486","40.62563333263126","D-N"
"846","-73.99694199848193","40.62711333327218","D-N"
"847","-73.99670799952317","40.627369333733284","D-N"
"848","-73.99561499933384","40.63154933374901","D"
"849","-73.99528899990044","40.63156933265527","D"
"850","-73.9809510008082","40.57633333323688","D-F-N-Q"
"851","-73.97688031254441","40.57577796075816","F-Q"
"852","-73.97444291400346","40.58057586189233","F"
"853","-73.98373099857011","40.58799533277947","D"
"854","-73.98379399957686","40.5883293341763","D"
"855","-73.98351300093485","40.58841833198872","D"
"856","-73.98719099934803","40.597764332903076","D"
"857","-73.98697200081853","40.59796733266346","D"
"858","-73.97425499856473","40.590510334726055","F"
"859","-73.97894000012148","40.596439333081015","N"
"860","-73.96933599754253","40.57657233277105","Q"
"861","-73.96901599952594","40.57657833269076","Q"
"862","-73.9618909989038","40.57736833446852","B-Q"
"863","-73.96196100075413","40.57766033291207","B-Q"
"864","-73.9617189991802","40.57770733230571","B-Q"
"865","-73.96017999987848","40.57772533365012","B-Q"
"866","-73.97365200145009","40.59509133420333","F"
"867","-73.97344990367358","40.59684752550608","F"
"868","-73.97315290356447","40.59682952705162","F"
"869","-73.98019899910173","40.60321233353368","N"
"870","-73.97418399826822","40.61431933367822","F"
"871","-73.97387100144839","40.614324333610135","F"
"872","-73.9849020013077","40.61736033466754","N"
"873","-73.97424499848627","40.61614133394053","F"
"874","-73.97550199903705","40.62085333272244","F"
"875","-73.97547899957007","40.62115733245694","F"
"876","-73.97235899970264","40.60219633218938","F"
"877","-73.97241300040159","40.6040313323989","F"
"878","-73.97311500128266","40.60860633183229","F"
"879","-73.95798130254283","40.608776861994336","B-Q"
"880","-73.9576980005248","40.60891133203713","B-Q"
"881","-73.9594631884822","40.61801874987649","B-Q"
"882","-73.960842436524","40.62514111462227","B-Q"
"883","-73.95429599897034","40.58576833190826","B-Q"
"884","-73.95511999815861","40.595020332765365","B-Q"
"885","-73.95606399967805","40.598947333093754","B-Q"
"886","-74.02360200111826","40.63476333208763","R"
"887","-74.02329000136949","40.635496332982434","R"
"888","-74.01787299998232","40.641620333690106","N-R"
"889","-74.01761500070286","40.64144233289165","N-R"
"890","-74.01748200004006","40.64157933206681","N-R"
"891","-74.01080707026192","40.63444011224366","N"
"892","-74.01438599891205","40.64455833322409","N-R"
"893","-74.01458099922044","40.644653333320214","N-R"
"894","-74.00970200058036","40.649413332988985","N-R"
"895","-74.00951500092856","40.64959733151147","N-R"
"896","-74.0092490009326","40.64950833177346","N-R"
"897","-73.99447000133041","40.64033633331788","D"
"898","-73.99407899984969","40.64118833295122","D"
"899","-74.00448799991051","40.654492333818204","D-N-R"
"900","-73.99823099840269","40.66047833294765","D-N-R"
"901","-73.9932319993847","40.66529133360581","D-N-R"
"902","-73.99295900022814","40.665107334654444","D-N-R"
"903","-73.9973215521976","40.67461613827423","F-G"
"904","-73.978201999085","40.63542433364413","F"
"905","-73.97816999949566","40.63699633329025","F"
"906","-73.97954500044942","40.64263133179727","F"
"907","-73.97999800135761","40.64494233376338","F"
"908","-73.97609299926442","40.65180433292067","F"
"909","-73.97591300043653","40.652608331815195","F"
"910","-73.97968334812433","40.66015190711985","F"
"911","-73.97996199922014","40.65944733298147","F"
"912","-73.97899199897525","40.660763333897144","F"
"913","-73.9796719982098","40.661430333413975","F"
"914","-73.96192730762745","40.65414201773452","B-Q"
"915","-73.98876500208304","40.67054533346724","D-F-G-N-R"
"916","-73.98846000074828","40.67040733404496","D-F-G-N-R"
"917","-73.98145399922171","40.66667233290047","F"
"918","-73.97901400108114","40.66549233418463","F"
"919","-73.97429400101971","40.68606733286539","A-C"
"920","-73.97436200120227","40.68647333212076","A-C"
"921","-73.97343099983775","40.68572933158951","A-C"
"922","-73.93440799829071","40.85855233394946","A"
"923","-73.92510999958967","40.86118333315202","1"
"924","-73.92507800142492","40.86118733379342","1"
"925","-73.92727899789666","40.86524833234714","A"
"926","-73.92741099997662","40.865296332435676","A"
"927","-73.92698999829618","40.865434334426496","A"
"928","-73.92141999933176","40.8677993318487","A"
"929","-73.92097399818871","40.86763233420843","A"
"930","-73.91893799846203","40.864257334836495","1"
"931","-73.91889999967646","40.86470033259008","1"
"932","-73.91961099879694","40.86828833235758","A"
"933","-73.91548800059212","40.86939133240379","1"
"934","-73.91523000013198","40.86930933442861","1"
"935","-73.9149539975582","40.869729333431586","1"
"936","-73.91054200098311","40.87445433291213","1"
"937","-73.9050239999337","40.878775334237474","1"
"938","-73.90482099794727","40.87869433217843","1"
"939","-73.90475100049647","40.87916833254383","1"
"940","-73.90091699890316","40.88483533244738","1"
"941","-73.90045699942358","40.88519133190926","1"
"942","-73.89824699945511","40.89015733331891","1"
"943","-73.89778099843389","40.88997333494025","1"
"944","-73.94395261961846","40.74737296525846","E-G-M"
"945","-73.94713042067924","40.74818629217324","E-G-M"
"946","-73.94534121866404","40.746241497509075","7-7 Express"
"947","-73.98207866209414","40.77322975137946","1-2"
"948","-73.9817353523898","40.778847671674576","1-2-3"
"949","-73.95555269428722","40.77935592661296","4-5-6-6 Express"
"950","-73.95535155725098","40.77949593729173","4-5-6-6 Express"
"951","-73.93737685367361","40.853141106955185","A"
"952","-73.93265194616743","40.856466298637876","1"
"953","-73.92698400160158","40.810700332228926","6-6 Express"
"954","-73.92673900037882","40.810852333784084","6-6 Express"
"955","-73.92538499773866","40.81003233182601","6-6 Express"
"956","-73.92537200075152","40.810280332252596","6-6 Express"
"957","-73.92762800152943","40.818320332465866","2-4-5"
"958","-73.9275899993303","40.81839133348431","2-4-5"
"959","-73.92710100117941","40.81840533354332","2-4-5"
"960","-73.92619999943192","40.82754533407531","4-B-D"
"961","-73.92617000199589","40.82778633404833","4-B-D"
"962","-73.92583899839582","40.82774033408812","4-B-D"
"963","-73.92604200036426","40.82796333251314","4-B-D"
"964","-73.92556098030582","40.82812986048972","4-B-D"
"965","-73.91923200026538","40.8074293323718","6"
"966","-73.91419499945327","40.80534333367584","6"
"967","-73.9136279981235","40.80530433368617","6"
"968","-73.9138479976539","40.80539333333165","6"
"969","-73.91772700126427","40.815860331740026","2-5"
"970","-73.91789099931842","40.816253333756215","2-5"
"971","-73.92416800172508","40.82735533357496","4-B-D"
"972","-73.92409299892361","40.8275103330275","4-B-D"
"973","-73.90806499762829","40.808179333484865","6"
"974","-73.90800199978732","40.80832233253988","6"
"975","-73.90761799939597","40.808340333275225","6"
"976","-73.90420699854954","40.811848334412","6"
"977","-73.92631599080482","40.827671217828055","4-B-D"
"978","-73.92636250698298","40.82758845350746","4-B-D"
"979","-73.76217459665658","40.59944090391026","A"
"980","-73.90380599916577","40.81237233224166","6"
"981","-73.90783599887972","40.81634933201338","2-5"
"982","-73.90782500057603","40.81662933343579","2-5"
"983","-73.90198699933664","40.81963433272637","2-5"
"984","-73.90140499920474","40.819560333469056","2-5"
"985","-73.90167999798159","40.81990233280321","2-5"
"986","-73.89648600036834","40.81632733299831","6"
"987","-73.89299849055101","40.82389453995468","2-5"
"988","-73.89311400091373","40.82417733431918","2-5"
"989","-73.89271499862271","40.824402332110054","2-5"
"990","-73.89157499916625","40.82064133283881","6-6 Express"
"991","-73.89039799828464","40.82079433296998","6-6 Express"
"992","-73.88627499939356","40.827423334756844","6"
"993","-73.87923799735968","40.82847333232799","6"
"994","-73.87910899935268","40.82873333407745","6"
"995","-73.92140400162083","40.83586533388409","4"
"996","-73.92111799989196","40.835771333120775","4"
"997","-73.9188219996783","40.83291233252658","B-D"
"998","-73.91939900157499","40.83311133321477","B-D"
"999","-73.91756199955027","40.834286333509056","B-D"
"1000","-73.91783800130969","40.83478833305914","B-D"
"1001","-73.91799300086431","40.84001433195344","4"
"1002","-73.91777799897798","40.83992533344878","4"
"1003","-73.91416499712362","40.83866433341306","B-D"
"1004","-73.9136059997319","40.83844433399977","B-D"
"1005","-73.91333299797185","40.84009733435799","B-D"
"1006","-73.91464700051345","40.844700334306545","4"
"1007","-73.91160600062075","40.8448543333154","B-D"
"1008","-73.91128399972314","40.844877333168675","B-D"
"1009","-73.91208000179783","40.84832233403299","4"
"1010","-73.91158400130523","40.84854633392108","4"
"1011","-73.9091439988344","40.84629733288411","B-D"
"1012","-73.89202000073976","40.83035133487228","2-5"
"1013","-73.907976998709","40.85331333358525","4"
"1014","-73.90595299881589","40.849957334538665","B-D"
"1015","-73.90585999869506","40.850062334166125","B-D"
"1016","-73.90500999729419","40.851121332263794","B-D"
"1017","-73.90433499982774","40.851128332869166","B-D"
"1018","-73.90739300088468","40.853596333982736","4"
"1019","-73.90056799897569","40.85594133302193","B-D"
"1020","-73.90100199928096","40.856217334999336","B-D"
"1021","-73.9040869978557","40.858355332577744","4"
"1022","-73.90398500088287","40.85849533199247","4"
"1023","-73.89802800064979","40.86141133237626","B-D"
"1024","-73.89742399972272","40.86114733228564","B-D"
"1025","-73.90137999963952","40.86264433188454","4"
"1026","-73.90100599853089","40.86264033381093","4"
"1027","-73.89688499995428","40.86229633330982","B-D"
"1028","-73.89662900213324","40.8626653350278","B-D"
"1029","-73.89717200020777","40.86758133299773","4"
"1030","-73.89703399885354","40.867732333427846","4"
"1031","-73.89430566786831","40.866181327764785","B-D"
"1032","-73.89398199942387","40.86612733306965","B-D"
"1033","-73.89278899876444","40.86774333280267","B-D"
"1034","-73.89153499947211","40.83010633331295","2-5"
"1035","-73.89147400095149","40.83020333197972","2-5"
"1036","-73.88779999924786","40.837536332258026","2-5"
"1037","-73.88755999827896","40.83724133303839","2-5"
"1038","-73.88040099943439","40.84023233469337","2-5"
"1039","-73.87982799883635","40.840352333517224","2-5"
"1040","-73.87948400147323","40.8407053336512","2-5"
"1041","-73.87465399772886","40.82938133459624","6"
"1042","-73.87472599802526","40.82961833415798","6"
"1043","-73.86718899870912","40.83177633207853","6"
"1044","-73.86099399809615","40.833342333192114","6-6 Express"
"1045","-73.86833999856944","40.84886133341781","2-5"
"1046","-73.86825800031835","40.84905133357195","2-5"
"1047","-73.86776699829325","40.85644933512679","2-5"
"1048","-73.86771800131788","40.858041333083875","2-5"
"1049","-73.8674670007537","40.85804933434803","2-5"
"1050","-73.84581947496666","40.8701887587009","5"
"1051","-73.88975400038841","40.87352833238395","4"
"1052","-73.88789799754609","40.872488332532676","B-D"
"1053","-73.88692499985262","40.874016331904734","B-D"
"1054","-73.8793510014597","40.8750563347231","D"
"1055","-73.87752500023448","40.87424133408191","D"
"1056","-73.885327999422","40.87934633164606","4"
"1057","-73.88496000034502","40.87935333191944","4"
"1058","-73.88515900056241","40.87949333460423","4"
"1059","-73.88436999969265","40.880176334772734","4"
"1060","-73.88400699844199","40.88016033293917","4"
"1061","-73.87811999884576","40.886737331813414","4"
"1062","-73.86729200211656","40.871557333176554","2-5"
"1063","-73.86702099918443","40.87136233246081","2-5"
"1064","-73.8664345014845","40.877876142859634","2-5"
"1065","-73.86292300178053","40.883693333722256","2-5"
"1066","-73.86062199860507","40.88779533309386","2-5"
"1067","-73.83791439564358","40.879629997821","5"
"1068","-73.86038699747951","40.887717333601785","2-5"
"1069","-73.85155199760547","40.83434433190501","6-6 Express"
"1070","-73.84673400030718","40.836944334262185","6-6 Express"
"1071","-73.84278399835225","40.84020933384952","6-6 Express"
"1072","-73.83651000023285","40.84387833440562","6-6 Express"
"1073","-73.8324009999918","40.846812333705","6-6 Express"
